Global_ID,Original_Image,X_Center_Global,Y_Center_Global,Diameter,Depth_Est,Morphology,Confidence,Quadrant
1,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,38.76,612.07,28.58,3.72,Simple,0.94,SW
2,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,514.08,296.49,31.42,4.08,Complex,0.94,NE
3,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,458.08,278.17,89.8,11.67,Complex,0.93,NE
4,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,188.29,54.27,32.6,4.24,Complex,0.93,NW
5,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,598.47,340.94,28.54,3.71,Simple,0.93,SE
6,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,160.23,232.59,33.63,4.37,Complex,0.93,NW
7,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,418.89,450.5,45.4,5.9,Complex,0.93,SE
8,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,165.84,409.3,27.6,3.59,Simple,0.92,SW
9,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,31.2,203.96,20.66,2.69,Simple,0.92,NW
10,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,554.98,224.23,25.29,3.29,Simple,0.92,NE
11,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,385.29,237.13,21.66,2.82,Simple,0.92,NE
12,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,493.91,228.22,24.35,3.17,Simple,0.91,NE
13,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,124.29,487.67,14.42,1.87,Simple,0.9,SW
14,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,170.68,329.06,22.29,2.9,Simple,0.9,SW
15,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,588.19,393.46,29.82,3.88,Simple,0.9,SE
16,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,81.79,387.65,22.92,2.98,Simple,0.9,SW
17,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,34.78,489.25,19.25,2.5,Simple,0.9,SW
18,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,58.89,253.78,15.28,1.99,Simple,0.9,NW
19,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,205.2,397.99,20.58,2.68,Simple,0.9,SW
20,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,220.14,114.63,18.11,2.35,Simple,0.9,NW
21,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,233.94,195.88,15.28,1.99,Simple,0.9,NW
22,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,81.99,479.48,16.49,2.14,Simple,0.9,SW
23,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,123.53,444.11,25.08,3.26,Simple,0.9,SW
24,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,272.44,91.39,13.58,1.77,Simple,0.9,NW
25,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,100.33,438.26,23.62,3.07,Simple,0.89,SW
26,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,528.08,456.66,19.35,2.52,Simple,0.89,SE
27,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,66.42,403.41,15.32,1.99,Simple,0.89,SW
28,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,154.11,469.67,13.83,1.8,Simple,0.88,SW
29,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,13.68,525.8,15.09,1.96,Simple,0.88,SW
30,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,113.7,466.76,13.35,1.74,Simple,0.87,SW
31,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,129.56,513.04,12.68,1.65,Simple,0.86,SW
32,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,85.48,49.22,14.02,1.82,Simple,0.85,NW
33,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,498.35,535.68,12.26,1.59,Simple,0.85,SE
34,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,52.59,411.49,13.38,1.74,Simple,0.85,SW
35,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,508.44,452.66,11.86,1.54,Simple,0.83,SE
36,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,26.55,289.69,12.89,1.68,Simple,0.83,NW
37,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,422.57,484.7,18.92,2.46,Simple,0.83,SE
38,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,309.17,449.55,13.88,1.8,Simple,0.82,SW
39,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,513.07,95.99,49.38,6.42,Complex,0.82,NE
40,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,539.83,28.31,22.43,2.92,Simple,0.82,NE
41,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,594.93,492.82,11.8,1.53,Simple,0.82,SE
42,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,299.44,427.69,13.6,1.77,Simple,0.82,SW
43,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,168.59,99.73,14.18,1.84,Simple,0.82,NW
44,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,92.59,356.27,12.85,1.67,Simple,0.81,SW
45,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,221.14,251.73,16.66,2.17,Simple,0.81,NW
46,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,519.93,330.41,30.0,3.9,Simple,0.79,SE
47,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,97.66,480.86,13.17,1.71,Simple,0.79,SW
48,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,306.9,414.55,11.12,1.45,Simple,0.79,SW
49,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,13.32,161.05,18.05,2.35,Simple,0.79,NW
50,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,16.46,333.21,13.29,1.73,Simple,0.79,SW
51,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,532.12,440.95,12.88,1.67,Simple,0.79,SE
52,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,194.2,270.26,11.14,1.45,Simple,0.78,NW
53,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,610.1,100.81,13.63,1.77,Simple,0.78,NE
54,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,245.25,18.3,12.91,1.68,Simple,0.78,NW
55,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,427.37,324.41,21.12,2.75,Simple,0.77,SE
56,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,23.29,497.09,13.02,1.69,Simple,0.77,SW
57,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,594.72,141.36,12.43,1.62,Simple,0.77,NE
58,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,31.69,419.73,11.26,1.46,Simple,0.76,SW
59,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,519.38,440.96,14.98,1.95,Simple,0.75,SE
60,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,39.46,357.86,11.12,1.45,Simple,0.73,SW
61,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,230.7,365.33,12.43,1.62,Simple,0.72,SW
62,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,569.05,507.69,24.71,3.21,Simple,0.72,SE
63,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,14.14,413.26,12.62,1.64,Simple/Overlapping,0.72,SW
64,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,25.35,166.86,10.98,1.43,Simple,0.71,NW
65,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,47.3,55.98,12.77,1.66,Simple,0.71,NW
66,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,137.1,591.89,10.66,1.39,Simple,0.69,SW
67,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,180.98,533.3,11.08,1.44,Simple,0.69,SW
68,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,62.03,19.25,16.23,2.11,Simple,0.68,NW
69,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,292.72,497.99,13.82,1.8,Simple,0.68,SW
70,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,520.04,490.77,34.37,4.47,Complex,0.68,SE
71,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,519.88,602.36,18.05,2.35,Simple,0.67,SE
72,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,300.65,227.63,11.28,1.47,Simple,0.67,NW
73,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,188.92,10.09,11.12,1.45,Simple,0.66,NW
74,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,587.68,566.68,38.54,5.01,Complex,0.66,SE
75,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,443.39,505.68,43.85,5.7,Complex/Overlapping,0.66,SE
76,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,69.66,548.74,9.94,1.29,Simple,0.66,SW
77,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,377.31,483.12,10.02,1.3,Simple,0.65,SE
78,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,321.0,109.41,11.2,1.46,Simple,0.64,NE
79,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,512.77,528.85,9.23,1.2,Simple,0.64,SE
80,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,62.61,98.89,10.26,1.33,Simple,0.63,NW
81,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,183.76,122.43,10.55,1.37,Simple,0.63,NW
82,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,273.11,248.59,10.71,1.39,Simple,0.62,NW
83,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,267.67,327.62,13.8,1.79,Simple,0.62,SW
84,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,476.85,606.55,30.09,3.91,Simple,0.62,SE
85,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,205.8,184.93,11.83,1.54,Simple,0.61,NW
86,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,199.65,356.6,10.38,1.35,Simple,0.61,SW
87,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,252.68,109.96,11.65,1.51,Simple,0.6,NW
88,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,256.2,548.46,10.14,1.32,Simple,0.6,SW
89,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,395.27,347.98,46.89,6.1,Complex,0.6,SE
90,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,159.66,260.28,11.78,1.53,Simple,0.58,NW
91,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,343.37,369.3,10.4,1.35,Simple,0.58,SE
92,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,295.19,485.37,11.6,1.51,Simple,0.57,SW
93,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,418.86,528.33,12.85,1.67,Simple,0.56,SE
94,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,429.07,619.69,48.95,6.36,Degraded,0.56,SE
95,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,215.38,301.88,10.57,1.37,Simple,0.55,NW
96,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,513.74,555.51,8.02,1.04,Simple,0.54,SE
97,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,598.36,74.06,24.09,3.13,Simple,0.52,NE
98,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,31.27,431.05,9.38,1.22,Simple,0.52,SW
99,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,588.47,362.14,9.23,1.2,Simple,0.51,SE
100,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,261.85,373.06,10.89,1.42,Simple,0.51,SW
101,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,33.12,333.8,9.86,1.28,Simple,0.5,SW
102,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,185.35,485.05,10.43,1.36,Simple,0.5,SW
103,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,563.41,572.92,8.48,1.1,Simple,0.5,SE
104,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,8.12,84.61,17.92,2.33,Simple,0.49,NW
105,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,356.42,120.99,33.62,4.37,Complex/Overlapping,0.49,NE
106,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,403.17,202.84,10.34,1.34,Simple,0.48,NE
107,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,501.02,439.63,126.43,16.44,Complex,0.48,SE
108,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,60.35,515.51,9.91,1.29,Simple,0.48,SW
109,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,64.99,228.55,9.6,1.25,Simple,0.47,NW
110,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,468.0,88.54,43.48,5.65,Complex,0.47,NE
111,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,446.38,494.26,18.17,2.36,Degraded/Overlapping,0.47,SE
112,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,223.04,317.02,9.92,1.29,Simple,0.46,NW
113,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,285.67,612.34,20.8,2.7,Simple,0.46,SW
114,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,219.9,62.02,10.71,1.39,Simple,0.45,NW
115,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,527.59,627.36,32.68,4.25,Degraded,0.45,SE
116,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,189.58,421.75,14.31,1.86,Simple,0.45,SW
117,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,239.17,106.06,10.05,1.31,Simple,0.45,NW
118,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,607.26,636.75,9.37,1.22,Degraded,0.45,SE
119,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,483.31,160.59,35.97,4.68,Complex,0.44,NE
120,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,576.65,457.66,30.57,3.97,Simple,0.44,SE
121,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,182.38,267.72,9.82,1.28,Simple,0.43,NW
122,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,228.98,347.16,10.78,1.4,Simple,0.43,SW
123,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,443.75,494.38,12.38,1.61,Simple/Overlapping,0.43,SE
124,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,55.08,423.3,9.85,1.28,Simple,0.43,SW
125,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,360.34,45.29,23.43,3.05,Simple,0.41,NE
126,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,601.82,163.97,20.29,2.64,Simple,0.41,NE
127,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,571.73,327.01,9.4,1.22,Simple,0.41,SE
128,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,266.27,238.55,9.75,1.27,Simple,0.4,NW
129,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,623.78,369.55,8.28,1.08,Simple,0.39,SE
130,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,493.01,498.6,18.98,2.47,Simple,0.39,SE
131,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,244.17,78.12,10.12,1.32,Simple,0.39,NW
132,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,523.36,152.62,14.97,1.95,Simple,0.37,NE
133,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,563.11,433.98,11.48,1.49,Simple,0.36,SE
134,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,359.92,390.72,10.45,1.36,Simple,0.34,SE
135,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,590.53,587.13,8.6,1.12,Simple,0.34,SE
136,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,529.95,380.57,10.68,1.39,Simple,0.33,SE
137,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,13.27,69.49,15.94,2.07,Simple,0.33,NW
138,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,292.27,254.14,8.85,1.15,Simple,0.33,NW
139,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,243.4,517.35,9.63,1.25,Simple,0.32,SW
140,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,435.93,354.31,13.02,1.69,Simple,0.32,SE
141,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,460.98,369.56,11.26,1.46,Simple,0.32,SE
142,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,17.52,411.73,16.17,2.1,Simple/Overlapping,0.32,SW
143,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,594.92,112.07,89.25,11.6,Complex,0.31,NE
144,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,605.7,225.34,12.42,1.61,Simple,0.31,NE
145,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,242.18,317.23,12.82,1.67,Simple,0.31,NW
146,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,170.41,583.42,13.57,1.76,Simple,0.3,SW
147,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,172.69,158.55,11.6,1.51,Simple,0.3,NW
148,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,304.73,494.24,12.05,1.57,Simple,0.29,SW
149,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,333.48,379.74,9.06,1.18,Simple,0.28,SE
150,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,353.95,136.95,11.34,1.47,Simple/Overlapping,0.28,NE
151,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,14.93,414.49,15.46,2.01,Simple/Overlapping,0.28,SW
152,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,38.21,408.77,12.37,1.61,Simple,0.28,SW
153,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,230.29,489.69,11.54,1.5,Simple,0.27,SW
154,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,474.68,449.09,8.94,1.16,Simple,0.27,SE
155,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,505.45,359.35,33.22,4.32,Complex/Overlapping,0.27,SE
156,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,357.15,135.24,20.69,2.69,Degraded/Overlapping,0.26,NE
157,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,344.79,560.14,10.42,1.35,Simple,0.26,SE
158,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,570.72,279.66,42.34,5.5,Complex,0.26,NE
159,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,38.54,476.35,9.38,1.22,Simple,0.25,SW
160,83a6f926-a507-4fc6-96b4-ec1cfd3f9779.jpg,503.71,366.95,23.08,3.0,Simple/Overlapping,0.25,SE
161,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,891.19,402.95,15.88,2.06,Simple,0.95,SW
162,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,735.38,559.65,37.62,4.89,Complex,0.92,SW
163,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1234.72,222.99,18.95,2.46,Simple,0.92,NE
164,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,844.82,446.24,29.06,3.78,Simple,0.92,SW
165,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,909.43,355.22,19.06,2.48,Simple,0.92,SW
166,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,818.25,395.89,30.75,4.0,Simple,0.91,SW
167,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,792.7,138.97,23.43,3.05,Simple,0.91,NW
168,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1174.89,278.16,14.51,1.89,Simple,0.91,NE
169,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1149.66,395.39,16.85,2.19,Simple,0.91,SE
170,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,839.81,305.08,16.15,2.1,Simple,0.91,NW
171,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,707.42,100.49,12.54,1.63,Simple,0.91,NW
172,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,742.37,16.84,14.17,1.84,Simple,0.9,NW
173,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,807.52,499.09,14.86,1.93,Simple,0.9,SW
174,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1010.26,600.8,31.37,4.08,Complex,0.9,SE
175,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,748.7,269.41,20.63,2.68,Simple,0.9,NW
176,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1163.96,112.93,21.0,2.73,Simple,0.89,NE
177,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1082.86,193.5,12.72,1.65,Simple,0.89,NE
178,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1109.04,476.34,15.51,2.02,Simple,0.89,SE
179,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,788.48,173.96,19.43,2.53,Simple,0.89,NW
180,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,721.54,275.91,16.42,2.13,Simple/Overlapping,0.89,NW
181,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,730.91,147.19,24.55,3.19,Simple,0.88,NW
182,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1023.92,575.93,22.14,2.88,Simple,0.88,SE
183,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,702.1,415.64,16.42,2.13,Simple,0.88,SW
184,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1256.89,494.23,23.72,3.08,Simple,0.88,SE
185,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,999.81,240.08,24.65,3.2,Simple,0.87,NE
186,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,931.88,574.87,13.35,1.74,Simple,0.87,SW
187,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,674.64,92.06,14.17,1.84,Simple,0.86,NW
188,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,670.17,160.94,13.26,1.72,Simple,0.86,NW
189,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,861.84,432.93,14.34,1.86,Simple,0.86,SW
190,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,937.46,125.69,13.46,1.75,Simple,0.86,NW
191,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1164.82,406.4,16.54,2.15,Simple,0.85,SE
192,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1204.58,270.46,10.72,1.39,Simple,0.85,NE
193,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1029.09,202.82,24.15,3.14,Simple,0.85,NE
194,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1054.46,443.0,15.62,2.03,Simple,0.84,SE
195,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,841.49,419.82,16.75,2.18,Simple,0.84,SW
196,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1158.65,436.95,23.94,3.11,Simple/Overlapping,0.84,SE
197,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,915.58,588.75,21.54,2.8,Simple,0.82,SW
198,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,670.06,201.61,34.54,4.49,Complex,0.8,NW
199,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1215.74,262.29,14.11,1.83,Simple,0.79,NE
200,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,701.8,303.29,18.48,2.4,Simple,0.78,NW
201,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,909.22,408.27,97.54,12.68,Complex/Overlapping,0.78,SW
202,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1012.38,527.23,30.51,3.97,Simple,0.77,SE
203,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1204.35,318.94,11.15,1.45,Simple,0.76,NE
204,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1082.91,516.02,31.86,4.14,Complex,0.76,SE
205,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1138.82,76.11,14.22,1.85,Simple,0.75,NE
206,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1075.11,425.16,9.42,1.22,Simple,0.75,SE
207,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,732.17,528.2,10.89,1.42,Simple,0.75,SW
208,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,794.01,431.16,11.46,1.49,Simple,0.73,SW
209,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,891.42,238.22,11.48,1.49,Simple,0.72,NW
210,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,701.54,475.42,16.8,2.18,Simple,0.71,SW
211,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1219.16,298.48,10.18,1.32,Simple,0.71,NE
212,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,905.46,126.6,11.08,1.44,Simple,0.7,NW
213,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,668.87,292.47,51.77,6.73,Complex,0.69,NW
214,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,997.9,309.4,10.15,1.32,Simple,0.69,NE
215,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1046.33,140.36,21.2,2.76,Simple,0.69,NE
216,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1219.52,555.24,12.22,1.59,Simple,0.67,SE
217,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1041.05,392.41,80.68,10.49,Complex/Overlapping,0.67,SE
218,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,872.35,141.94,11.05,1.44,Simple,0.67,NW
219,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1198.9,110.26,11.09,1.44,Simple,0.66,NE
220,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1025.99,249.07,26.42,3.43,Simple,0.64,NE
221,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,969.37,396.97,14.42,1.87,Simple,0.64,SE
222,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1028.92,155.47,33.09,4.3,Complex,0.64,NE
223,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,717.43,442.52,8.62,1.12,Simple,0.64,SW
224,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,712.03,543.06,24.29,3.16,Simple,0.62,SW
225,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,868.39,582.95,9.28,1.21,Simple,0.61,SW
226,7ad5c454-1689-4a72-b213-43c19615fb1e.jpg,1250.08,19.53,13.06,1.7,Simple,0.61,NE
